gloss,closs,cfloss,crloss,cploss
25.904912312825523,-11.246409225463868,-27.67469228108724,14.008825492858886,2.4194576342900596
31.463455835978188,-11.37092965443929,-27.69112180074056,13.917329597473145,2.402862628300985
25.388301213582356,-11.136171913146974,-27.037125269571938,13.427481746673584,2.473471467693647
30.977053960164383,-11.153781318664551,-25.790954208374025,12.269311253229777,2.36786158879598
27.809785842895508,-11.1481627146403,-27.438208770751956,13.725068028767904,2.564978112777074
25.86629740397136,-11.211934471130371,-26.53472061157227,13.03241049448649,2.290375659863154
28.16827392578125,-11.337653223673504,-27.143248240152992,13.404558753967287,2.4010362029075623
25.64178021748861,-11.21516024271647,-27.31324920654297,13.68427365620931,2.413815160592397
27.502473831176758,-11.618503761291505,-26.420872116088866,12.374639956156415,2.427728335062663
25.951824188232422,-11.113181368509927,-26.47851893107096,12.856580384572347,2.508757323026657
29.006192525227867,-11.503698221842448,-26.66458485921224,12.77698891957601,2.383897659679254
28.236255009969078,-11.639372825622559,-26.242706807454425,12.09553492863973,2.507799098889033
25.25690269470215,-11.222053209940592,-26.897467803955074,13.075608603159587,2.5998060603936515
23.937937418619793,-11.47583719889323,-28.411235555013022,14.424118105570475,2.5112802584966025
27.44883918762207,-11.260125605265298,-26.845622380574543,13.213230800628661,2.3722659150759378
29.83869171142578,-11.54861634572347,-26.47732760111491,12.49630438486735,2.432406927148501
27.62712160746257,-11.452594121297201,-27.357685343424478,13.44129606882731,2.4637951652208963
28.796019236246746,-11.661224810282388,-26.089635213216148,11.91939582824707,2.509014730652173
27.04296875,-11.113199551900227,-25.449800109863283,11.951792653401691,2.3848078151543937
28.928589502970375,-11.404483286539714,-25.91997617085775,12.134926350911458,2.3805663188298545
25.77164077758789,-11.445362536112468,-27.432270177205403,13.482830715179444,2.504076893130938
30.005853017171226,-11.529933802286784,-25.560450490315755,11.585481135050458,2.445035606622696
22.716089248657227,-11.287008730570475,-24.788859939575197,11.02329003016154,2.4785612523555756
25.114142100016274,-11.437773005167644,-26.614662170410156,12.786168734232584,2.390720412135124
27.189608256022133,-11.608330726623535,-26.46460622151693,12.350045267740885,2.506230155626933
25.025616963704422,-11.128080876668294,-25.09332338968913,11.581359291076659,2.383883183201154
26.96461995442708,-11.528943634033203,-25.89008598327637,11.937730725606283,2.4234117418527603
26.56544367472331,-10.8712095896403,-25.79702695210775,12.330030632019042,2.5957867354154587
28.07697550455729,-11.050040117899577,-24.12720324198405,10.765784994761148,2.3113781412442522
25.356461207071938,-11.304782231648764,-25.457235717773436,11.740043703715006,2.4124097675085068
29.431441624959312,-11.450599670410154,-27.74924608866374,13.92800235748291,2.370644122362137
30.935123443603516,-11.291678651173909,-27.98026580810547,14.127493476867677,2.5610935017466545
26.39282989501953,-11.293310228983561,-26.618114471435547,12.798367659250896,2.5264366269111633
30.120882670084633,-11.220620282491048,-27.54866231282552,14.001088269551595,2.326953778664271
29.565916061401367,-11.409482447306317,-27.11280530293783,13.295918782552082,2.4074041495720544
29.079528172810875,-11.34645659128825,-26.713792419433595,12.921225643157959,2.44611016412576
30.131178538004555,-11.113878186543783,-27.079051971435547,13.518675549825032,2.446498431265354
28.547398885091148,-11.524042129516602,-27.363859685262042,13.285174814860026,2.5546426276365914
25.645222981770836,-11.144677480061848,-25.307186762491863,11.79540615081787,2.367103298505147
24.947769165039066,-11.351543871561686,-27.630394744873044,13.756199645996094,2.522651265064875
29.845748901367188,-11.358617782592773,-25.94713414510091,12.240440622965494,2.3480756878852844
26.321640014648434,-11.241398747762046,-27.27720209757487,13.381355953216554,2.654447401563327
30.466079076131187,-11.370961125691732,-27.230510584513347,13.46919101079305,2.3903583586215973
27.574042002360024,-11.549609629313153,-25.94944534301758,11.925097624460856,2.4747381508350372
26.249216079711914,-11.245048332214356,-25.925318018595377,12.34025017420451,2.3400195837020874
27.175005594889328,-11.332392501831054,-25.783066177368163,12.06108989715576,2.389583657185237
27.388138453165688,-11.372036997477213,-26.12647565205892,12.236957613627116,2.5174811283747354
28.66897201538086,-11.191792551676432,-25.904055404663083,12.147067705790203,2.5651950364311533
29.766361236572266,-11.443556849161784,-26.196809387207033,12.355148728688558,2.3981037338574724
32.5942980448405,-11.446364466349284,-25.84485206604004,11.95944979985555,2.439037725329399
27.371614456176758,-11.361140314737955,-26.351361083984372,12.567542203267415,2.4226785749197006
27.853225072224937,-11.190699195861816,-25.379593658447266,11.754090881347656,2.4348033666610718
28.135990142822266,-11.395238558451334,-25.46638069152832,11.670161501566568,2.4009807805220285
25.01209704081218,-11.312675094604494,-25.113387552897137,11.321459770202635,2.479252835114797
26.562888463338215,-11.531809107462564,-26.340256373087563,12.39249947865804,2.415947804848353
28.414061228434242,-11.29221528371175,-27.262096913655597,13.432770951588948,2.537110634148121
26.362272262573242,-11.349150721232096,-25.48002891540527,11.815167776743571,2.3157105147838593
31.82550048828125,-11.62792116800944,-26.329561360677083,12.241621112823488,2.460019032160441
27.001223246256508,-11.292090288798015,-24.630143864949545,10.839108308156334,2.4989451617002487
27.232128779093426,-11.489739418029785,-26.171422195434573,12.111303075154622,2.570379743973414
26.370506922403976,-11.474056688944499,-26.501099777221683,12.603650029500326,2.4233930706977844
26.45951588948568,-11.233793004353842,-26.088373947143555,12.442737325032553,2.411843627691269
25.713695526123047,-11.50830815633138,-25.38158353169759,11.41747096379598,2.4558045814434686
26.147846221923828,-10.846636454264322,-23.88498840332031,10.711107762654622,2.3272441650430364
26.07473055521647,-11.288712565104166,-25.803741327921543,12.100872484842936,2.4141563177108765
28.956859588623047,-11.42714188893636,-25.0402702331543,11.204044850667318,2.4090834806362786
26.648984909057617,-11.115825525919597,-24.875662358601886,11.414407444000245,2.345429321130117
25.781094233194988,-11.337112299601237,-26.132762527465818,12.277997144063313,2.517653040587902
28.628227869669594,-11.41930020650228,-24.230372873942056,10.513754304250082,2.297318249940872
24.763783137003582,-11.284986305236817,-24.21985651652018,10.407346773147584,2.5275235523780184
26.146465301513672,-11.336163012186688,-24.590438206990562,10.793816343943279,2.460458884636561
27.367099126180015,-11.459292348225912,-26.32871437072754,12.324456469217937,2.544965748985608
26.526185353597008,-11.583751678466797,-25.20341237386068,11.137260818481446,2.482399900754293
28.88167508443197,-11.615385309855142,-26.676085535685218,12.440043703715006,2.620656669139862
25.440163294474285,-11.455965423583985,-24.980980300903322,11.150724665323894,2.374290019273758
28.009142557779946,-11.857089551289874,-25.541133371988934,11.081525866190592,2.602517823378245
26.12742805480957,-11.207455571492513,-25.029058074951173,11.382609049479166,2.438993364572525
27.919904708862305,-11.758661270141602,-25.55359954833984,11.278756395975748,2.516181906064351
23.6522528330485,-11.65445613861084,-24.17810910542806,9.931782754262288,2.5918703128894167
27.65646998087565,-11.735805829366049,-27.203498204549156,13.009484958648681,2.4582073390483856
28.18245188395182,-11.491465695699056,-25.035336558024092,11.016618792215983,2.5272520631551743
28.778670628865562,-11.67823174794515,-25.321333185831705,11.133447901407878,2.509653612971306
25.017300287882485,-11.362525240580242,-23.545200220743816,9.745905272165935,2.436769684155782
22.31650479634603,-11.259782155354817,-24.070092391967773,10.178839492797852,2.631470630566279
32.19169171651205,-11.705263010660808,-25.860695139567056,11.788347689310712,2.3670843839645386
27.72881062825521,-11.210374704996743,-23.299663162231447,9.535449473063151,2.5538388937711716
24.904800415039062,-11.919013214111327,-26.165630722045904,11.644505596160888,2.6021120150883994
26.281847635904946,-11.739547030131021,-25.649069595336915,11.410802110036213,2.4987203081448874
29.09399286905925,-11.73751417795817,-25.922211329142254,11.579061635335288,2.6056353747844696
26.09319750467936,-11.835360527038574,-25.867746607462564,11.451406606038411,2.5809796551863355
26.451851526896156,-11.310963884989421,-23.822251510620116,9.919703102111816,2.5915845533212023
27.523361841837563,-11.210338719685872,-23.104820887247723,9.537856896718344,2.356625179449717
26.759942372639976,-11.754040400187174,-24.401620356241864,10.15588134129842,2.491698448856672
25.30993334452311,-11.929897880554199,-24.666569137573237,10.02627191543579,2.7103994290033975
24.90207862854004,-11.851135889689129,-25.155228042602538,10.738954512278237,2.565137575070063
27.07348759969075,-11.689967600504557,-24.80754280090332,10.533354409535725,2.584220916032791
27.53519948323568,-11.626653925577799,-23.975360616048178,9.848144181569417,2.5005625585714975
27.461955388387047,-11.640740140279135,-24.83379987080892,10.522480392456053,2.670579219857852
25.796397527058918,-11.947739219665527,-24.970124053955075,10.481059296925864,2.541325663526853
23.114381154378258,-11.59255084991455,-24.57820192972819,10.385158507029216,2.6004926661650343
29.107185999552414,-11.954540316263834,-25.82223014831543,11.282912540435792,2.584777384996414
22.390476862589516,-11.69886391957601,-24.32284889221191,10.065646107991537,2.558338691790899
27.987347920735672,-11.566517639160157,-23.60512479146322,9.651454353332518,2.3871529400348663
28.51180330912272,-11.722078577677408,-23.704272842407228,9.455259895324707,2.5269344598054886
23.18077214558919,-11.91581344604492,-24.64303067525228,9.964222558339438,2.7629945675532026
29.952542622884117,-11.821570205688475,-24.445697911580403,10.138658674558004,2.485468864440918
26.33610280354818,-12.040869331359865,-26.05132026672363,11.363481044769287,2.64696987469991
23.527631759643555,-11.907666142781574,-23.321957015991213,8.74987940788269,2.6644113808870316
24.360570907592773,-11.810057830810546,-23.903231048583983,9.601381905873616,2.4917911837498345
26.730095545450844,-12.0688689549764,-25.286067454020184,10.50345261891683,2.7137459019819894
25.952546437581375,-11.45886427561442,-22.89208393096924,8.849993729591368,2.58322615424792
25.4108517964681,-11.975390370686847,-24.501398849487305,9.936677773793539,2.5893307824929557
24.615788141886394,-12.156351788838705,-23.90225194295247,9.035531425476075,2.7103688220183053
23.59774398803711,-11.646680641174317,-24.66080067952474,10.226721604665121,2.7873984823624296
27.243044535319008,-12.206750488281251,-26.133546956380204,11.270045630137126,2.6567507088184357
24.549514770507812,-11.828504371643067,-22.11869602203369,7.632426309585572,2.6577654977639513
20.794179916381836,-11.93490842183431,-23.754671605428058,9.20751231511434,2.6122508148352304
25.942933400472008,-12.218627039591471,-23.031619262695312,8.266225624084472,2.546766608953476
25.63057072957357,-12.025297164916992,-23.318962224324544,8.602322371800742,2.6913426319758096
24.81421661376953,-12.218987464904785,-22.160332934061685,7.277903151512146,2.663442313671112
22.87009302775065,-11.71053212483724,-22.40616264343262,8.0500386317571,2.6455918500820794
22.814773559570312,-11.791689745585124,-22.35207773844401,8.051694679260255,2.508693357308706
25.48695437113444,-12.101707013448078,-21.936147499084473,7.112624418735505,2.721815973520279
23.089825948079426,-12.112551816304522,-21.54630368550618,6.8236678600311285,2.6100840667883554
24.01314481099447,-12.09830093383789,-22.214866383870444,7.530101084709168,2.5864644646644592
22.508280436197918,-12.294603157043456,-23.757571029663087,8.61371161142985,2.8492563565572104
24.6698424021403,-12.213226381937664,-23.60909678141276,8.681440130869548,2.7144302874803543
25.775999069213867,-11.995144462585449,-22.250466028849285,7.536943280696869,2.718378335237503
21.606422424316406,-11.75234139760335,-21.26479212443034,7.010613377888997,2.5018372734387717
23.68911616007487,-11.773963419596354,-21.819979476928708,7.46362578868866,2.582390159368515
21.837303797403973,-12.16634070078532,-20.159581502278645,5.225539914766948,2.7677007615566254
24.558221181233726,-12.044181251525881,-21.40077845255534,6.75985296567281,2.596744110186895
21.014045079549156,-12.03190860748291,-19.479078165690105,4.7914554913838705,2.6557139257589975
23.750016530354817,-12.375734583536785,-21.73774541219076,6.559008582433064,2.8030021985371905
22.665613174438477,-12.139664522806802,-21.01712913513183,6.186589948336284,2.6908745765686035
21.999392827351887,-11.844242477416994,-20.378539403279625,5.882563742001851,2.6517331550518675
21.84281857808431,-12.30431334177653,-21.2161319732666,6.100915368398031,2.8109033058087034
25.127393086751304,-12.296580696105956,-21.019325256347656,6.001503992080688,2.72124046087265
22.99352200826009,-12.00314540863037,-19.60273717244466,5.032206219434738,2.567385673522949
21.328840891520183,-12.270955721537272,-20.7981803894043,5.763686521848043,2.763538142045339
26.8238156636556,-12.150319608052571,-20.73268051147461,5.924016873041788,2.658343940973282
22.625947316487633,-12.17792510986328,-19.8968324025472,5.068377697467803,2.650529702504476
23.547623952229817,-12.169920412699383,-20.236132367451983,5.424091587464014,2.6421206295490265
20.41451136271159,-12.054655075073242,-19.582187207539878,4.818396774927775,2.7091351747512817
22.995096842447918,-12.301135063171387,-20.869285964965822,5.779864978790283,2.7882858713467917
19.403654098510742,-12.041089312235515,-19.17837200164795,4.454183954000473,2.6830989122390747
22.90780194600423,-12.162369028727213,-19.8537696202596,5.087441003322602,2.603959644834201
20.470582326253254,-11.722368367513022,-18.05489667256673,3.686833284298579,2.645695130030314
21.66615549723307,-11.850405629475912,-17.69602368672689,3.255695778131485,2.589922219514847
24.70835749308268,-11.994558461507161,-19.49266738891602,4.8791329813500255,2.61897603670756
19.53046417236328,-12.100277201334634,-18.52949390411377,3.7435077369213103,2.6857090344031653
20.264202117919922,-12.456530570983888,-19.14944642384847,3.823115026950836,2.869801114002864
20.484182357788086,-12.165824127197265,-18.44578857421875,3.513535165786743,2.7664293746153517
18.439703623453777,-11.940859285990399,-17.69213047027588,3.1214709147810935,2.629800270001094
19.140870412190758,-12.112237675984701,-16.956558799743654,2.1783015449841816,2.666019529104233
16.922369639078777,-11.794448788960773,-18.564401372273764,4.064142910639445,2.705809459090233
21.784656524658203,-12.394876797993977,-18.110389518737794,2.972060751914978,2.7434519827365875
22.00466791788737,-12.249083582560221,-16.47673969268799,1.5962914506594341,2.6313646187384925
19.228798548380535,-12.474721844991047,-18.233897018432614,2.907323670387268,2.851851239800453
18.691027959187828,-12.082918103535969,-16.97961502075195,2.1624049743016562,2.7342918813228607
17.055285135904946,-12.136874834696453,-16.627326901753744,1.7889449656009675,2.701507131258647
15.872366587320963,-12.369269879659017,-17.76772950490316,2.4843786815802256,2.9140809377034502
20.48540210723877,-12.19283332824707,-17.369840558369955,2.5457666993141173,2.6312404821316404
20.387577056884766,-12.245668411254883,-17.94977175394694,3.0500489473342896,2.6540545026461286
19.578619639078777,-12.509736760457358,-17.173780886332196,1.8514606853326163,2.8125835210084915
19.76016362508138,-12.47669506072998,-17.501124064127605,2.183997297286987,2.840431754787763
20.11215591430664,-12.510719935099285,-17.990120124816894,2.6948211113611857,2.784579038619995
18.913447062174477,-12.465920448303223,-16.971574974060058,1.6982023020585375,2.8074522217114763
19.87436866760254,-12.273494974772136,-16.75998280843099,1.676668550570806,2.8098193903764086
20.526091893513996,-12.460077730814614,-16.915965843200684,1.7077817698319753,2.7481062908967337
19.02162233988444,-12.397322018941246,-16.23922875722249,0.981663112839063,2.8602435489495597
19.60610008239746,-12.668374379475912,-16.425190798441566,0.8549605290095011,2.901855935653051
18.47188663482666,-12.457208506266273,-15.965610440572101,0.6457083980242411,2.8626933693885803
20.27396583557129,-12.296074549357096,-15.79670867919922,0.7597538709640503,2.740880310535431
15.634657224019367,-12.549431864420573,-15.344542249043783,-0.03476294626792267,2.829873373111089
20.852133115132652,-12.385908699035644,-17.125246302286783,1.832406977812449,2.9069306453069053
19.895676294962563,-12.799622726440429,-16.325576337178546,0.6899957577387492,2.835957854986191
17.402352015177406,-12.438312403361003,-15.808607800801592,0.6077801456054055,2.7625153362751007
17.11425717671712,-12.570831362406413,-17.618626403808594,2.1706338663895925,2.877161279320717
19.20805994669596,-12.475949096679688,-16.558942222595213,1.2074252724647523,2.8755680123964944
20.96145502726237,-12.581407674153645,-16.194922002156574,0.768002229432265,2.8455120772123337
16.959091186523438,-12.779567654927572,-16.009351285298663,0.21664369453986493,3.0131398737430573
18.346644719441734,-12.885863176981609,-15.83587277730306,0.05463022391001387,2.8953795731067657
14.828771591186522,-12.62969722747803,-15.342050552368164,-0.2510630448659261,2.963416288296382
17.081120173136394,-12.705085500081381,-16.249490102132164,0.6532963573932649,2.8911082446575165
20.509002049763996,-12.971145184834798,-17.006100209554038,1.0999849985043209,2.9349700808525085
17.45077355702718,-12.928254191080729,-16.2339656829834,0.24829392631848657,3.0574174771706266
15.953218460083008,-12.349733161926268,-14.727098401387533,-0.4026740143696467,2.7800392558177314
15.976562182108562,-12.564786529541013,-16.5432679494222,1.056306686004003,2.9221746921539307
19.310518900553383,-12.94895757039388,-16.534765497843424,0.6144431908925374,2.9713649749755864
15.979715029398598,-12.5950200398763,-14.901249376932778,-0.6415179212888082,2.9477470119794207
16.421045303344727,-12.820680300394692,-16.826032320658364,1.1091536670923234,2.8961983025074005
17.479115168253582,-12.975699424743652,-15.651079241434733,-0.4697907090187071,3.1451705594857535
17.660737355550133,-12.876476605733236,-15.587585258483884,-0.19619443217913304,2.907303084929784
18.813086827596027,-12.87258555094401,-15.4858211517334,-0.29390623221794765,2.907141755024592
16.430681228637695,-12.544846598307293,-15.758215395609536,0.26967169642448435,2.9436972737312312
17.793350219726562,-12.847764078776041,-15.739284229278564,0.0034761309623720926,2.8880440990130105
14.283258438110352,-12.726029841105145,-15.832999420166015,0.17274962266286223,2.934219946463903
20.83205795288086,-12.87098242441813,-14.888046964009604,-0.9620015422503152,2.9790660589933395
14.78334585825602,-12.862551625569662,-14.368904240926106,-1.5044005781412124,3.0107528666655226
19.02251370747884,-13.195872815450034,-16.98858731587728,0.6962344348430634,3.0964802900950112
14.510261535644531,-12.559409014383952,-14.433812967936198,-0.9785319065054259,2.8529359499613447
17.4668394724528,-12.822316614786786,-16.330766105651854,0.574839570124944,2.9336099525292716
16.129041035970054,-13.147317632039387,-15.931317138671876,-0.27160835166772207,3.0556079745292664
18.632108052571613,-12.861150995890299,-14.347851117451988,-1.555172832806905,3.0418730974197388
15.466407140096031,-12.670113436381023,-15.026173973083495,-0.4330957586566608,2.789156248172124
15.294497807820639,-13.06733252207438,-15.42078094482422,-0.6403965632120768,2.9938449958960214
16.54009246826172,-13.128173383076987,-15.38781318664551,-0.8067330499490103,3.066372881333033
13.471307436625164,-12.772506205240884,-14.539523824055989,-1.1907317787408829,2.957749287287394
18.565718332926433,-13.357864316304525,-15.402617518107096,-1.172610334555308,3.2173632582028704
14.850891431172688,-13.214231554667155,-15.003118324279782,-1.247433106104533,3.0363201747337976
13.770312627156574,-13.12281115849813,-14.588205337524412,-1.7292571504910788,3.1946515838305154
13.681689898173016,-13.274070930480956,-16.09121437072754,-0.37645982603232064,3.1936032076676693
15.853758176167805,-12.908828163146971,-14.291193103790285,-1.5709800839424135,2.9533449908097587
15.112662951151531,-12.999856313069662,-14.827158737182618,-1.1794497569402058,3.0067520141601562
16.671367009480797,-13.353801727294922,-15.168242963155109,-1.3109846194585164,3.1254259248574576
15.626483599344887,-13.195365651448569,-15.019934145609536,-1.278711732228597,3.1032803555329638
16.931906382242836,-13.47128569285075,-15.013772137959798,-1.6200228830178578,3.162509361902873
17.67967987060547,-13.436420186360678,-14.770305506388347,-1.837398103872935,3.171283384164174
16.354780197143555,-13.430902481079102,-13.622984504699707,-3.009492228428523,3.2015744745731354
17.89184888203939,-13.202563412984212,-13.873012987772622,-2.3880977074305214,3.058547258377075
15.460381507873535,-13.1085506439209,-13.682450358072916,-2.4351660748322805,3.0090655485788984
17.070720354715984,-13.508089192708333,-14.833281898498536,-1.8972383628288905,3.222430894772211
15.302594184875488,-13.358267974853517,-13.456645647684732,-3.0537892818450927,3.1521668334801993
13.53644021352132,-13.200580851236978,-13.87659950256348,-2.499674074848493,3.175692717234294
18.82615566253662,-13.567039044698078,-14.230505116780598,-2.4369541704654694,3.100420117378235
16.567521731058758,-13.264411226908365,-12.928880182902017,-3.494625492890676,3.159094373385112
14.840377807617188,-13.857146263122559,-14.761894607543944,-2.3212896903355915,3.226038287083308
15.856955846150715,-13.190024375915527,-12.944498697916666,-3.3892366886138916,3.1437108616034193
14.00999101003011,-13.458030573527019,-13.069810422261556,-3.5925849388043085,3.204364776611328
12.377708594004313,-13.458399264017741,-14.043301645914713,-2.641319545110067,3.2262216806411743
16.97797393798828,-13.46408774058024,-14.999461873372397,-1.6351806511481601,3.170554767052333
13.826873143513998,-13.417267608642575,-13.424717076619464,-3.1960404872894284,3.2034900685151415
13.541783332824709,-13.543609301249187,-13.612755839029948,-3.250826120376587,3.319972674051921
14.130003611246742,-13.42437890370687,-11.786135800679524,-4.782006992896398,3.1437641878922777
15.29824701944987,-13.719467862447104,-11.605890119075774,-5.3026591817537945,3.189081728458405
12.81275463104248,-13.957825088500975,-12.744282722473145,-4.6978126207987465,3.4842702349026995
12.606749534606932,-13.653847630818685,-11.861968962351481,-4.9795285105705265,3.187649895747503
16.64090696970622,-13.813460350036621,-12.569977760314941,-4.5035039047400165,3.260021348794301
12.944838841756184,-13.608665974934894,-11.314204851786297,-5.566820553938547,3.2723595897356668
11.441815694173176,-13.49480660756429,-11.805411243438721,-4.971892642974853,3.282496988773346
16.33362134297689,-13.321500269571942,-12.166446495056153,-4.235407761732738,3.080354412396749
16.333648681640625,-13.702554893493655,-11.159945297241212,-5.8824043075243635,3.339794307947159
11.285002072652182,-13.84564863840739,-11.807766056060792,-5.2548989733060205,3.2170163790384927
15.707472483317055,-13.820483334859212,-13.114831542968748,-4.064544614156087,3.3588927686214447
11.642441749572754,-13.366388893127443,-11.532583872477213,-4.910041999816895,3.0762373010317483
14.117466290791828,-13.783231989542642,-12.630827395121257,-4.636395072937011,3.4839906096458435
13.261465072631836,-13.421956698099773,-11.569415251413982,-4.91071248849233,3.05817128221194
12.350436528523764,-13.489894739786783,-11.315640830993654,-5.4243702093760175,3.2501165866851807
13.459437529246012,-13.782385253906249,-12.095779005686442,-4.9656265775362645,3.279020359118779
11.638124465942383,-13.545710945129393,-11.664186509450277,-5.12337417602539,3.2418497502803807
13.974765141805014,-13.652287419637045,-10.824450143178304,-6.043262426058451,3.2154251337051396
16.094144821166992,-13.969513638814291,-12.051157665252685,-5.280902290344239,3.362546553214391
12.777859687805176,-13.674684143066408,-10.010860538482664,-6.999903702735901,3.3360800445079803
12.821360905965168,-13.83671054840088,-10.82123613357544,-6.479345998167991,3.463871419429779
12.626096725463865,-13.745483970642091,-10.630987771352132,-6.267057967185973,3.152561624844869
10.453473409016926,-13.88178393046061,-11.599886480967204,-5.5955605030059825,3.3136631846427917
12.298253695170086,-13.599916648864745,-11.804664262135823,-5.061920038859049,3.2666678229967747
12.36660130818685,-13.722887865702312,-10.168476486206055,-6.796889646848044,3.24247815211614
11.342259407043457,-13.536624908447266,-10.661092249552409,-6.058277285099029,3.1827447215716047
10.051911195119223,-13.40973161061605,-11.198612181345622,-5.481590716044108,3.2704711357752485
14.081448554992676,-13.854477882385254,-11.366614214579265,-5.748144300778707,3.2602807482083644
11.737457593282064,-13.653059768676759,-10.836235364278158,-6.050546423594157,3.233721862236659
9.605089823404947,-13.923022842407226,-11.437987009684246,-5.850473674138387,3.36543787519137
13.6715882619222,-13.549894269307455,-11.604601828257243,-5.160078485806783,3.214785734812419
10.746472040812176,-13.681134859720867,-11.035529454549154,-5.962846660614013,3.317241181929906
12.491284370422363,-13.684346135457357,-11.108213329315188,-5.89537844657898,3.3192458252112074
13.397300084431965,-13.911631711324056,-10.325700600941977,-7.071967899799347,3.486036906639735
9.627270698547363,-13.74317137400309,-10.056479676564534,-6.972303283214568,3.285611669222514
13.195188204447428,-13.600974210103354,-10.910421880086263,-5.956682713826497,3.26613042751948
12.364730199178059,-13.877821731567384,-10.715156269073487,-6.511209623018901,3.3485440015792847
10.256842295328775,-14.05357958475749,-10.21847775777181,-7.119113143285116,3.2840114931265516
11.516783078511555,-13.602892748514812,-10.083149115244547,-6.872953637441,3.353209972381592
14.23315715789795,-13.753382555643718,-10.162603569030763,-6.862543900807699,3.2717649439970655
8.58185370763143,-13.91463826497396,-8.548605966567994,-8.639259854952494,3.273227572441101
11.681711832682291,-14.030649185180664,-10.27772789001465,-7.2364010334014885,3.4834796984990435
14.091817855834961,-14.333871841430664,-9.655090395609538,-8.272106266021728,3.5933248599370318
9.651900132497152,-14.082077725728354,-8.988541380564373,-8.638924972216289,3.5453884601593018
11.814030329386394,-13.940517807006835,-9.714600149790446,-7.637383874257406,3.4114661812782288
11.135150273640951,-14.092113494873047,-9.709259605407714,-7.816615502039591,3.433761576811472
8.66262149810791,-14.052813021341958,-9.209184583028158,-8.248696072896323,3.40506770213445
10.713894526163738,-14.240670776367187,-9.90499823888143,-7.979082266489664,3.6434096892674765
10.829132080078125,-14.09538771311442,-9.670906448364258,-7.7466957410176605,3.322214623292287
13.447831471761067,-14.156349817911785,-10.647681585947673,-7.062717739741007,3.5540492832660675
9.708234786987305,-14.241703987121582,-8.813828595479329,-8.86579122543335,3.437915911277135
13.33551565806071,-14.06437842051188,-10.832422828674316,-6.659460872411728,3.4275052547454834
10.363883336385092,-14.213642501831053,-8.825158627827962,-8.949694697062174,3.5612109899520874
9.362473805745442,-14.334530067443847,-9.563962316513061,-8.183976952234904,3.4134091834227247
11.022955576578777,-14.486027145385744,-9.690551439921062,-8.35851993560791,3.5630442798137665
10.768030802408855,-14.447571245829266,-8.616251977284747,-9.467877689997355,3.636558562517166
9.73254648844401,-14.052488072713214,-9.059381898244222,-8.507399527231852,3.51429346203804
10.953660011291504,-14.412298329671223,-9.55932257970174,-8.336494414011637,3.483518600463867
10.323150634765625,-14.516131846110028,-9.843293317159016,-8.261233043670654,3.5883943935235343
11.125725110371908,-14.423042297363281,-9.046795654296874,-8.934923553466795,3.5586768984794617
7.936071077982586,-14.296256319681806,-8.44682972431183,-9.419842306772868,3.5704158445199328
11.979628562927246,-14.23484427134196,-9.355144627888999,-8.357459688186646,3.477760235468547
12.16939926147461,-14.845015017191571,-9.286272017161052,-9.250934473673501,3.692191481590271
7.930158615112305,-14.289693387349445,-8.261636749903362,-9.516952991485596,3.488896409670512
11.100822766621908,-14.656976699829102,-8.825548013051352,-9.472635889053345,3.641207069158554
9.128051916758219,-14.46020991007487,-7.855567200978597,-10.289109162489574,3.6844660838445025
13.508807182312012,-14.752714347839355,-9.421922969818116,-9.05035460392634,3.719563176234563
10.297698974609375,-14.326708475748696,-7.822575235366822,-10.001834487915039,3.4977013270060224
10.49166742960612,-14.705359013875324,-8.414205392201742,-10.025210666656495,3.734056959549586
11.103960990905762,-14.307149696350098,-7.834428215026856,-10.026035785675049,3.55331434806188
8.456313133239746,-14.619537798563641,-8.455756346384684,-9.76990467707316,3.6061230699221296
10.007431030273438,-14.53531182607015,-9.877444171905518,-8.301312907536825,3.6434453030427303
11.779650847117106,-14.627936299641927,-9.142051029205323,-9.163053115208944,3.677167922258377
9.181087811787922,-14.59866689046224,-8.972645219167074,-9.259332021077475,3.6333103974660235
10.25644063949585,-14.441905975341797,-8.898940531412759,-9.140839600563048,3.5978744228680934
13.429702440897625,-14.721992810567219,-9.302888488769531,-9.136940940221152,3.7178369859854374
11.519123395284018,-14.228800710042318,-8.517155202229818,-9.17762829462687,3.4659828046957655
8.82370662689209,-14.693438657124837,-8.022979561487833,-10.33932329217593,3.668863932291667
9.269684473673504,-14.650882784525555,-8.689818382263184,-9.649833901723225,3.6887696385383606
11.954863548278809,-14.581002298990885,-8.301718330383302,-9.917892360687256,3.63860821723938
8.678088665008545,-14.736326726277667,-8.801351165771484,-9.608800951639811,3.6738253831863403
8.121338844299316,-14.674496587117513,-7.752230644226074,-10.646700318654377,3.7244344651699066
9.051675637563068,-14.604776000976564,-8.300682576497397,-9.971989472707113,3.6678959727287292
10.093602498372395,-14.90002415974935,-9.09879461924235,-9.51195141474406,3.710721651713053
10.860239823659262,-14.8274533589681,-7.963174311319987,-10.567963780959447,3.7036847869555154
9.688040097554524,-14.668410301208496,-7.949783658981325,-10.436720371246338,3.7180935343106585
9.657044410705566,-14.786382865905761,-8.438321495056153,-10.01182969411214,3.6637684504191075
8.25685167312622,-14.707777849833171,-8.207202418645224,-10.211737791697184,3.7111624479293823
10.219999949137371,-15.096205647786459,-8.089889033635458,-10.86675821940104,3.8604415357112885
